feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_1_encoded,category_2_Region A,category_2_Region B,category_2_Region C,feature_1_5_mean,feature_2_3_ratio,feature_2_4_interaction,total_service_usage
-0.5511257759159012,-0.644185947559914,0.4805227039280579,-0.7157351020620952,-1.564655923424879,0.9407461722325547,0.29029388952905455,0.8015799240339434,1,0,0,1,0,-1.3165256988595289,0.003284351827533521,-0.38146666213357755,-0.2565998821475829
-0.9934507657816831,-1.1545511435860947,0.881472957827809,-1.0010960946209615,-0.5008834287467051,0.03561669010223658,-0.3601553812122436,-0.08364068244628238,0,0,1,0,0,-1.216892640817537,0.0033277792399359044,0.13882156561842596,-0.8468434979317536
0.30941975517856635,0.234956790145821,-0.6892109189851119,-0.07542563184700259,-1.0567150386171351,1.4826517762342266,1.2667960830498932,1.3758195179148647,0,2,0,0,1,-0.5612919547790216,0.0046945972897741205,-0.7400241900970382,0.7592996093837254
-0.8905555610749508,-0.9052589878464732,0.9081818813667498,-0.9713075967110522,0.760827569047425,1.6129211366843266,1.8514792910547206,1.7115191765996471,0,0,1,0,0,-0.4826733491014665,0.003769355731704956,-0.06826898863095317,1.0870643990027533
-1.3856363585542513,-1.3134665261447438,1.1598374259372064,-1.1012572287033309,1.5556748187445804,1.603337828838142,2.460517764218194,1.4348647677606372,0,0,0,1,0,-0.47684281981353044,0.003577951630546704,0.35648350325217215,1.1766529791207274
1.4398178758541569,1.4488538571555187,-1.4840099446861554,1.421139842662192,0.5636322871342131,-0.05588071777569384,0.14746146270938487,0.15065313657668616,1,3,0,1,0,1.4898192398111023,0.003798210824793211,0.8152203098777171,0.9681323471086919
-0.22075302444188324,-0.06344992515163358,0.6504612147833624,-0.00614416882976484,0.5399286370062492,-0.4992265416798602,-0.33128114377560786,-0.8336401120472838,1,1,1,0,0,0.3956120736424071,0.005037923626583724,-0.7264606690889776,-0.20369562140439654
0.06720115988913156,-0.03520686270046788,-0.172903375335256,0.18112386788745483,-1.7053345297430076,-0.03263084205213783,-0.36356725712751076,0.07516947401560545,0,2,1,0,0,-0.731900218494445,0.005462805282589715,-0.731528114502689,-0.5294687137050852
-1.397853837076718,-1.3046106132330495,1.4702487610494388,-1.1272160023222508,0.04629682943178904,1.183947010113459,0.983074324767475,0.9987089086266299,0,0,0,1,0,-1.016734034402295,0.00392374156384085,0.37454171603284414,0.22728542731000617
-0.5335475821050876,-0.5267438290695422,0.72771575599537,-0.6090444852360489,1.102178832557953,1.1210106649323297,1.0445554351959567,1.109315806351869,0,0,1,0,0,0.07057326811838299,0.004154413524919798,-0.48650238307385424,0.9158219731539757
0.1098039652436109,0.17602210004493213,-0.057665519187767605,0.15474136632991853,0.5376285991543217,-2.5939870595228327,-2.2621485140409483,-2.3447206265300906,1,2,1,0,0,0.4046174376378532,0.0008685699766271379,-0.7063545545297746,-1.6742132774484615
-1.129092929246731,-1.1660204077550378,1.2144714802502687,-0.9860927664653102,-0.9391648504080464,0.32377821261084627,0.15882671138988558,-0.055677868300965175,0,0,1,0,0,-1.321237403332649,0.0038210919790875966,0.13431900366488345,-0.6875041324948732
0.36974948683854303,0.4712411459054113,-0.4534005882459218,0.6591773938312474,1.2108550796395676,-2.48287033870102,-1.7451254072010172,-1.971833196530125,1,2,1,0,0,0.9923336889737732,0.003709257611045781,-0.49412522281525995,-1.0509159342413295
-0.5887773530185584,-0.5574522729171545,0.555211158439198,-0.5710118656456817,1.6123265599932886,-0.01727507167481358,0.5404564624930076,-0.06842722423274854,0,0,1,0,0,0.19792685108586472,0.003759131019173748,-0.4883735195243689,0.24126891830209707
-0.28546803908856766,-0.35104842925381924,0.0978417678140375,-0.3577127201690466,-0.7617767697922759,-0.5525344308922963,-0.40471225527310883,-0.0645296922941659,0,1,1,0,0,-0.7288429199196762,0.00011445314551858195,-0.6327117211545426,-0.7144202873932339
-0.5898257947998822,-0.5884822495388029,0.7731971994376179,-0.5325733160109863,-1.0108262247332136,-0.8757420235118037,-0.9130097834040278,-0.8085059908849925,1,0,0,0,1,-0.8564640384304308,0.004101834549761899,-0.4920444952391982,-1.211813817689956
1.819394582109048,1.7844153145853052,-2.2165848161614883,2.056834989290329,-0.5555565651405099,0.8941707180436118,0.7187776696621029,1.1592752402907451,1,3,0,0,1,1.269636228200924,0.004039846681716113,2.0218423429793484,1.5090402943409096
-0.012346242311578812,0.034531536878220054,0.20652991074380023,0.24716338066458643,-1.5094067820932042,-0.676690874670315,-1.3719675622902678,-0.6245717221067718,1,1,0,1,0,-0.4542853552130061,0.005411394283593485,-0.7203609344983071,-0.9881500358969615
-1.0375118983471119,-1.1475187820105346,0.7792901106058142,-1.0088693229539076,1.2973051800875128,-0.0072365219738410175,0.40857796971695276,0.05442879977980806,0,0,1,0,0,-0.49110916389058007,0.003098229740301263,0.14022936214516213,-0.17635228487892263
0.8084452127574439,0.7999051317228644,-0.6363648176541803,0.5938491188930061,1.4908223871406205,-0.9759300977814714,-0.5203374276097573,-0.8913518905705077,1,3,0,1,0,1.3435477920703494,0.0034022257636547493,-0.37101487121134646,0.17835247993151257
-1.1976688300985268,-1.1530081550019835,1.1546955327228041,-1.2035024810294526,0.4655194002772065,0.08012313566281523,-0.12249785882902901,0.016560354512524588,0,0,1,0,0,-0.8500704365900411,0.0037668736730535053,0.3124368125145953,-0.5224391251289658
0.2059583774490233,0.20703609218642458,-0.4605028637130349,0.16782751916433866,0.9194007646902399,1.010131787020723,1.285635404232385,0.8795781784145649,0,2,1,0,0,0.4570069023983945,0.0045412719835268575,-0.70073158349679,1.1236548186642739
-1.9230179839753518,-1.781227421947027,2.085841493378392,-1.50140727125201,0.5879601921558721,-0.918732843829567,-0.5198161326008298,-0.8107891900518659,0,0,1,0,0,-1.112870293624888,0.003970827665886251,1.2760273535565922,-1.2745724931379636
-1.3030531401993586,-1.220812144627231,1.5207945416494475,-1.264330897213685,-0.42106247527418517,0.6744565814913323,0.602617380660638,0.7630347475756643,0,0,0,1,0,-1.1817092947724963,0.004043079738673592,0.4291598396043778,-0.17283900277846467
0.19417495962223927,0.19136848672357032,-0.00029329755336364113,0.44042865825768435,0.46115253531371514,0.06203154858185853,0.3313400847728398,0.11111535947049384,0,2,0,0,1,0.5656242719459834,-0.9477795397242387,-0.6636334402002679,0.47753079850583796
0.7259005974689509,0.7418578822345552,-0.6004662222378806,0.6349892367605129,1.1687510689229323,0.052409823934579367,0.39277389225673887,0.17239021136312582,1,3,0,1,0,1.1740472889787876,0.003432585901277223,-0.37397385757798285,0.8766788418494055
0.16914703525927502,0.19607447730133248,-0.6347164567003141,0.10438778890457462,1.077259825675051,-0.36506934124455886,-0.10850760172371825,-0.7206570303438161,0,2,1,0,0,0.4009349734778882,0.0047397271787085644,-0.7114245977656508,-0.07519741586852088
-0.11263390910601957,-0.07355036746096609,-0.15184832340661486,0.02450465845981668,-1.4474055405172177,0.8145555777683788,0.8278812853073557,0.9819821502057071,0,1,1,0,0,-0.7740149667861204,0.005858890936535598,-0.7281023559154626,0.23018853050077556
-0.2947063331429941,-0.4721037174098082,0.5605663051362322,-0.1620648457238128,-0.12577605929995306,0.7069764413126813,0.6335909345457741,0.47579066026774197,0,1,0,0,1,-0.21717396948976633,0.003987447955204691,-0.6694543388303004,0.3524924929900596
-1.4506467251515949,-1.4725152578340235,1.4401497797846419,-1.5109315046987712,-0.3518979093704022,-0.1373212154614328,-0.9366240609242613,-0.5388574767789811,0,0,0,1,0,-1.4706583267847604,0.00373310558486913,0.9394197687600315,-1.3218786182246804
-0.705808381301153,-0.8474939441149814,0.34707634930244724,-1.3447019012037098,0.8767044628413976,0.21548364721286659,-0.25749451817061647,0.6523083761419853,0,0,0,1,0,-0.7359017213152018,0.0017308924969110157,0.12669716898368835,-0.2836220559097502
-0.4513312457851448,-0.32486454777601814,0.3203770087974611,-0.6266089399559199,0.008536710361079036,0.7826132877755269,1.0342224919236314,1.0766198151075357,0,1,0,1,0,-0.47202675529342175,0.003745084375170415,-0.5743072426363411,0.48506070080651004
1.0387434794294017,1.0257798795779831,-1.2519092524038407,1.0888152100041224,-0.5168502056422417,0.5711517765092763,-0.15013923244237518,0.5285878623839552,1,3,1,0,0,0.6085891179436342,0.0040196080378338385,0.10966603044810745,0.622247083006684
0.33825494116797,0.31646423782570404,-0.3815934413436462,0.03266286107901417,0.718546162874012,-0.31912444147491303,-0.24809467148616035,-0.04061224464927081,1,2,1,0,0,0.45024439853662696,0.004005548885547723,-0.7190116706713027,0.11103174638585334
-1.729974845528911,-1.6332496513463792,1.69682178477245,-1.7995021423171347,-0.08775085599070787,1.226338274191835,0.7240049314428191,1.0641901270936038,0,0,0,0,1,-1.562002616640807,0.0038176616445501446,1.4742486593902038,-0.14371959157102343
0.3190769567427965,0.3574879863848335,-0.2925356210210734,0.3642265289163282,-0.8392601936801666,0.9097919624612452,0.495005516199711,0.7332657499362676,1,2,0,1,0,-0.040000785934302945,0.003451512674505354,-0.6292427943003113,0.5457062796648102
-0.3771530206930408,-0.4860374154973569,0.37101029133537866,-0.9608214988048539,1.356136974527385,2.218825539631791,2.4497234033073734,1.9303618167903958,0,1,0,0,1,-0.042576681303633304,0.0033274695412392487,-0.37702674304652073,1.7333196454090438
-0.6636691396535332,-0.6676398038313541,0.9522467661366912,-0.7382603027044627,-1.3365941661393002,-1.6447757770441074,-2.0200586721917677,-1.704786372112211,0,0,0,0,1,-1.0786144001348135,0.004186449394870234,-0.3576330338432365,-2.085603670003456
0.6014231543121131,0.5642482447189905,-0.5324723708938947,0.341188226315448,-1.665526893096355,0.7395871327909537,-0.024316848316074537,0.6253871272639446,1,3,1,0,0,-0.3037891152097222,0.003680584825801266,-0.582581057204159,0.17314886736595445
1.0130972936042204,0.8359553832870483,-0.9477112111765467,0.5477806421314734,-1.2296870859369824,1.2120436844767504,0.9489636614884094,0.9565788198033821,1,3,1,0,0,0.09645224702007286,0.003931143012409946,-0.3838228938925663,0.8895852630317062
0.9151969240033089,0.8415247315533398,-0.7050099891126819,0.6895106623981534,-1.1613365851243047,1.0578249206601105,1.364337422960174,0.2865214965596846,1,3,1,0,0,0.2548876770437759,0.003491608506396525,-0.2922191603786564,0.876669003209302
-0.8230041450747781,-0.8370345133979504,0.7636871813677991,-1.0424711728680032,0.1355450834866623,-0.26252291990430415,-0.05047425741475054,-0.2959481411865219,0,0,0,0,1,-0.7926272286674902,0.0036293281920533353,-0.07328695576599566,-0.6430519343300595
-0.302667098728354,-0.31305174032789135,0.05472323352905086,-0.21751555943501247,0.43629258285945216,-1.4281122726004654,-1.417564684040592,-1.5826545486973542,0,1,0,1,0,-0.15042152765154462,-0.002893283639880538,-0.6757582999732705,-1.271736322805778
0.32612545443102975,0.17860928498278944,-0.0928860144827477,0.41654145704357026,-0.17423546251605265,-0.0006433789231736072,1.6370456254425234,1.5870602774149751,1,2,1,0,0,0.2875324642420592,0.0024625610923368385,-0.6710369166075771,1.0336977086442967
0.9586544708529157,1.0645023580052873,-0.00029329755336364113,0.9981706383373637,-1.020951549077833,-0.5029279000370296,-0.23942702328908763,-0.5353240219033105,0,3,0,0,1,0.8791325163174862,-5.295712504065145,0.06897928480622591,0.1925788382497867
-0.46952859752726916,-0.4776816412795838,0.5077019067907091,-0.5904328164824886,-1.2702844938333442,-0.3073768572591415,-0.3236271806910567,-0.1366189082719852,0,1,0,1,0,-1.0110598113545457,0.003848242317545042,-0.5155377981529461,-0.8178290577440416
-0.18136750169976606,-0.177578346079242,0.05689260978986832,-0.25456643733859313,-0.023414229304747746,-0.0006433789231736072,1.4928224081198929,2.0358611163874194,0,1,0,0,1,-0.2549528008923561,0.0007729996580554732,-0.6928988915598788,0.7858814073341563
-1.0852489667666914,-1.0407263173493202,0.9865506751590806,-1.2539301723040026,0.23059765879642533,-1.3335982734159362,-0.9836391299289646,-1.5671609019619304,0,0,1,0,0,-0.9506357845953779,0.0036873457524126906,0.2505414022577715,-1.612054598775611
-1.1734812210797751,-1.2444612457045534,1.3714927290112833,-1.4930890062433173,-0.6752882216011811,0.8622949478252707,0.4530061708191731,0.49260790662085285,0,0,0,1,0,-1.4130710855390392,0.003895475304264365,0.664744869647904,-0.37505709303070217
0.7986088865026673,0.837531815196905,-0.6218472121949516,0.5207642754429543,-0.9645983417018368,-0.7884814174868665,-0.9541392745589012,-1.0495943478235807,1,3,0,0,1,0.2507443557874301,0.0032754636837585035,-0.40012128166246375,-0.5922770469376901
1.3324049175443642,1.2878329951379859,-1.209321751570973,1.0331399031876742,-1.449015561182311,-0.8115164063605343,-1.2254980684388899,-0.9783601272645204,1,3,1,0,0,0.4373681628691919,0.003673200312871974,0.2696481085100187,-0.5385819686912425
-0.06979177480715423,-0.15782886348555156,0.2295583365796073,0.16491775004959963,-1.6372725972635256,0.17871867940068528,-0.0792540544478108,-0.009889144015527982,0,1,0,1,0,-0.646319064463365,0.0042056501238279895,-0.7462451934673935,-0.36810566350601115
0.9861317020615828,1.0353841464076283,-0.8976668567910281,0.9053483249433278,-1.3619202071903902,0.7127044307270333,0.16374409209125684,0.8902274848879093,1,3,0,1,0,0.2933003858259166,0.003548351495888291,-0.02475996812670636,0.6488447936473009
0.35594400571306156,0.4985081827895979,-0.33985897539290294,-0.07169903509852907,0.8423102138429929,1.0001288238695067,1.5134629512046511,0.9793904199761544,1,2,1,0,0,0.5649091489401913,0.0031061962790955677,-0.753519697286407,1.2737720657638525
-0.6324470153454483,-0.5589363913133906,0.6113352182247276,-0.6699769792302338,-0.5365336909181723,1.1379204199493662,0.8645158681451606,0.6047098625573398,0,0,1,0,0,-0.7852785523688802,0.0038857379337642398,-0.44631412998420017,0.21875269019912477
0.35570797179236807,0.44276841074612255,-0.12252882235470743,0.1364760182228465,-1.6332044910638945,-0.0006433789231736072,-1.1682166098145832,-0.9131765081810335,1,2,1,0,0,-0.36077269092320546,7.731212866849508e-05,-0.6814995209605892,-0.7738349394861843
1.5108852097330632,1.4502804161212577,-0.00029329755336364113,1.467048500046847,0.03205429953757576,-1.197575572026476,-0.9037955410689088,-1.136876668342505,0,3,1,0,0,1.9603735948592467,-7.216766297728657,0.8665996632467029,0.3256888649241235
-0.03426774510523197,-0.19093435216964566,0.10803435714926994,-0.1964642144708651,0.12870410641084107,-0.35691982189778254,-0.1880025232345534,-0.5865334235552385,1,1,1,0,0,-0.08128468436305794,0.0026825069397887996,-0.69866060554052,-0.35092239461677127
1.5370069452518518,1.672501357105265,-1.7385300727460247,1.6887331268023213,-0.24324456768362826,0.36747495635871436,0.42599592000871733,0.36006768875982775,1,3,0,1,0,1.2819274365820514,0.0038183712441477156,1.3884055755868243,1.0849846553629379
-2.5710521913279343,-2.356405174206113,2.5007350337647902,-2.3620704330689866,-1.344786422059717,-0.0006433789231736072,-0.5958132510799824,-0.41096634532605597,0,0,1,0,0,-2.6960030796570913,0.0038462256793083526,3.441539659081675,-1.903652967578426
0.8078145235247499,0.9527218078275199,-0.8769465284215069,0.88468803012872,0.8869529460500846,-2.5939870595228327,-2.668219132117502,-2.706857841958638,1,3,0,1,0,1.1671016448228309,0.0036428837142073118,-0.09554590481395356,-1.4165651002926942
0.08636396964323585,0.05214636728571387,-0.2518236871818498,-0.22816135459976875,0.6587308872542063,-1.9151793881029988,-1.2569930100986144,-1.94101221659238,0,2,0,1,0,0.13944935228387811,0.004883393939013128,-0.7356626976971428,-1.2785016983904962
-0.2926482285471167,-0.40456533422554924,0.4589368242591345,-0.4153932787966628,-0.36087747432853484,-0.2496751185571744,-0.3284733338132307,-0.21113489750385056,0,1,1,0,0,-0.44594242261665834,0.003931960405110904,-0.6008996452151388,-0.4808663905213984
0.09099169272278748,-0.014491412619436662,-0.3660553787767898,0.1886016180062646,-0.40907346516979337,0.9004111774758062,0.9190313841211052,1.1946380661104739,0,2,0,0,1,-0.22418137514582004,0.005231382621120938,-0.7287994013782145,0.6675322474600112
-1.9504078582670625,-2.1042525170152087,2.0173072237889933,-1.7474757177527933,-1.188036830086358,-0.9468322920632108,-1.2444398139246287,-0.6728741727518159,0,0,0,1,0,-2.1858136712019562,0.0037040050988759775,2.0269964140910517,-2.089195713722007
-0.21475996557589686,-0.22492059024976122,0.24522524286131447,-0.2675212643013046,0.8820409564753772,0.7722163778375465,1.0827889029087219,0.45363457164424525,0,1,0,1,0,0.1846384998864634,0.0038816614135655783,-0.681691407129708,0.7274197360709832
0.3515030668583685,0.5052201360972917,-0.7261631858843319,0.48433957802535277,0.34868494424276497,-1.567661630427112,-1.0771265234929488,-0.8568751459529526,1,2,0,1,0,0.4235417537476921,0.004194017292776771,-0.5435017843636749,-0.6766026749011076
1.4518397791950146,1.4285684473397997,-1.5782018237937372,1.5314573286320146,-1.4310007757160037,0.27100046408767225,-0.07967075789123568,0.5402709932101378,1,3,1,0,0,0.6165378375240234,0.0038985470791539248,0.9116525396283519,0.5689533833287008
-0.5079114077339272,-0.476367335965643,0.5704514211843548,-0.18096421980714744,-0.4186057742387748,0.27864569291606195,-0.09971006993621319,0.08797495006172026,0,0,0,1,0,-0.44543686534628757,0.003997491632851813,-0.6621946236020128,-0.19899891811764658
-0.7928406758411372,-0.6548749774275789,0.8972798582600552,-0.74630426992425,1.4016665859026658,0.49475716213170273,0.4802843524492519,0.24627816181117124,0,0,1,0,0,0.046120252963625694,0.004145928372162882,-0.3607453803331255,0.3535515676920236
-0.49169945849881347,-0.5291972402710278,0.4612689774266464,-0.39022731829255974,-0.16119917546854143,-1.0556136724175527,-0.907568536800277,-0.9108919773036885,0,0,0,0,1,-0.488361769582385,0.0035570850036982194,-0.5721023817807886,-1.0623581026293927
0.8996085615153497,1.0920682702506561,-0.7872891112012601,0.9362112940590772,-0.6026635873895185,-1.6217500305360835,-1.8177483817127729,-1.352338872053956,1,3,0,0,1,0.675996595429038,0.003218645320167755,0.03891277263778577,-0.8674272582051011
0.32365896126173593,0.515253660371103,-0.3552359254158204,0.5841349240349397,0.501824692646152,0.7648485756179834,1.109413130738006,1.147817148590543,1,2,0,1,0,0.6899306595004764,0.003129270857982277,-0.5013548519458677,1.2240623944603493
-0.5191917983939913,-0.5298850933252897,0.5333048385775557,-0.33661820910043844,-1.0251043102468114,-1.5992092455336884,-2.1323293644368846,-1.3794297925930628,0,0,0,1,0,-0.8252491726661323,0.0037738723611019766,-0.5931747049348162,-1.8629889725620332
0.5048094259784518,0.44454537157667556,-0.46824958066473255,0.1967715129413073,0.08622325376483672,-0.8064537557685987,-0.3308217507247228,-0.9243688417040443,1,3,0,1,0,0.33585869623117204,0.0038361869092367593,-0.6612447208781554,-0.3459002145808968
0.09621147950239066,0.16275998078508555,0.08640251966104193,0.0643555213415269,0.5909809793538391,1.4635352072783145,1.4749448604692232,1.243322167964023,1,2,0,1,0,0.4398603907200069,0.007832681218043126,-0.7189084173652031,1.3815575864391003
0.9518802032629529,0.9114458290302891,-1.1130460318544746,1.1027039794042868,1.233035031507494,0.18106595194033798,0.2501333940214132,0.3195109994527889,1,3,1,0,0,1.356453793937106,0.004020308251320965,0.02591833382208324,1.0227977894244438
-0.6883418038064165,-0.7981280298234457,0.6059471585932213,-0.6743021401372381,0.6705868387368077,0.3898068459154197,0.3974944376985179,0.03113204917838698,0,0,1,0,0,-0.3886651227584057,0.003317405623779168,-0.32371790591907973,-0.01754224439496503
-0.3207803175596094,-0.1947898401263112,0.19261272871239335,0.011492978975587613,-0.3966226718830907,0.6585009202008568,0.4182987579848453,0.9809923148096868,1,1,0,0,1,-0.31123834927160327,0.0037489284231229224,-0.7284291611853501,0.35980519608896977
-0.38405073079094804,-0.26401322252939935,0.3252096473251518,-0.09441134360964397,0.9314044376234281,-0.0006433789231736072,0.9368306090520694,0.4439788508065741,1,1,0,1,0,0.22598872756549582,0.00403030027356018,-0.7080860203635039,0.5049850151785931
-1.4359134342206592,-1.413261098336276,1.7570621441879088,-1.476896495314669,1.383789331826167,-0.01959997265869545,0.007661668203133636,0.21323108868512158,0,0,0,0,1,-0.5209610024605772,0.0040408418762033,0.8363511746932747,-0.26229583306702886
0.2916233647461713,0.16571966908920696,-0.18515632154496894,0.5995102440024465,-0.07325406018216261,-0.9434471378256535,-1.135605602441862,-0.5942645761940641,1,2,0,0,1,0.35095405818562986,0.003912822435243849,-0.6523503785195047,-0.49980523364310164
0.25719799895055495,0.13474985974996787,-0.49273593698126006,0.1656553046331497,-1.712590672152723,2.603648967138078,1.9569859317956266,2.7252315981096693,1,2,0,1,0,-0.724253710425722,0.004789728062243643,-0.710035978605591,1.5030198153284207
0.005924951898508002,0.015417208502828747,-0.12843697953744967,-0.5774379927530258,1.3232337170214705,-0.30442712776694975,0.07276274020298765,-0.3652463626961807,0,2,0,1,0,0.2807397695125224,0.005006179399839459,-0.7334195584205374,0.01114044647105843
-0.2294031343207201,-0.27778547522711833,0.30857988366062805,-0.3290904905582016,-1.155105930618437,0.3502267713140311,0.19671473446193985,0.2555446173140752,0,1,0,1,0,-0.7396738055714966,0.0039056237295981852,-0.6582920957465104,-0.23467601386089054
-1.3886474517759795,-1.4147409655772016,1.2392015363470705,-1.503395221988825,-1.2906016496001254,0.4647370835486181,0.13659623279087546,0.3502225337475752,0,0,0,1,0,-1.9156313892231895,0.0035649751743874166,0.8660627864802753,-0.9081410660184174
-0.41206733899120923,-0.3108474672616381,0.27481003417248534,-0.15167138551738682,-0.6624122216842456,-0.5566772097955711,-0.7898249246990896,-0.48394817630867604,0,1,0,0,1,-0.5547925043375265,0.003579860409935558,-0.6914451708843362,-0.824437619017977
-0.3355581093380757,-0.2629719900149079,0.6130080839422724,-0.34724820155332903,-0.4119540863217421,-0.44408899566645316,-0.44584420004842057,-0.5797583546206588,0,1,1,0,0,-0.3273421527585069,0.0045703578730607,-0.658366990066648,-0.5903204081770203
-0.7867377375624998,-0.6485593325849712,0.681321683738803,-0.430305546706582,1.0407824596467627,1.5648800802793619,1.7191179805175574,1.7615643623891961,0,0,1,0,0,-0.06307448140940894,0.0038326568165781036,-0.5177546776119526,1.3067953731341153
-0.15743884217320034,-0.25414054673107794,0.3519235335476153,-0.1412485899245918,-0.38008742584180055,-0.7729357844978081,-0.8677293495822967,-0.4814065470903548,1,1,1,0,0,-0.25537387324344185,0.004156805197857793,-0.6998698859176833,-0.7205844272243948
0.397585126355622,0.36082129295786636,-0.1563913586111052,0.169785897098384,-1.5590691678137214,0.43565168925557385,-0.004897204106294707,0.3408159662421664,1,2,0,0,1,-0.34604224613989,0.001920525372115923,-0.6808741288581567,-0.004184718629863154
1.852683770420447,1.9149673646756882,-2.0478544175268074,1.893042374192057,0.47472867283210296,0.9430830998720557,0.3605069114986842,0.7051046777428019,1,3,0,0,1,1.7966826457855634,0.0038563371926141343,1.9880425336689453,1.6251455814595135
0.17229802015624782,0.21408258614194312,-0.35720392763618847,0.06680376496277178,0.5968636215950476,-0.2220370013221396,0.22076789022511176,-0.3201877608804362,0,2,0,0,1,0.3045382926733628,0.004330016419602337,-0.7160424185209981,0.09900463779105423
0.2537570518687397,0.40089292240246477,-0.3171654777102788,0.44134526678543,1.0922014083672384,-0.09580617052740849,0.358977661363488,-0.20988846843440356,1,2,0,1,0,0.8224081971338186,0.003392329072524494,-0.5942506864910209,0.5129849204580431
-0.07218313639760335,-0.03165424267767916,-0.1466250228576838,-0.18028128613735972,-0.3465475067938132,-0.0006433789231736072,1.2208741904985598,1.0616809963363314,0,1,0,0,1,-0.34165686808453716,0.0054801107758731815,-0.7224789799212489,0.40110273460754253
-1.8828651337714684,-1.6923955234638712,1.9524737590836887,-1.6750658612357516,-1.430039089894079,-0.1414302560950379,-0.7452960704681395,-0.08969293452798174,0,0,1,0,0,-2.0781358807882273,0.003952722151380104,1.396243049543539,-1.5206589392580008
