feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_1_encoded,category_2_Region A,category_2_Region B,category_2_Region C
1.5370069452518518,1.672501357105265,-1.7385300727460247,1.6887331268023213,-0.24324456768362826,0.36747495635871436,0.42599592000871733,0.36006768875982775,1,3,0,1,0
-2.5710521913279343,-2.356405174206113,2.5007350337647902,-2.3620704330689866,-1.344786422059717,-0.0006433789231736072,-0.5958132510799824,-0.41096634532605597,0,0,1,0,0
0.8078145235247499,0.9527218078275199,-0.8769465284215069,0.88468803012872,0.8869529460500846,-2.5939870595228327,-2.668219132117502,-2.706857841958638,1,3,0,1,0
0.08636396964323585,0.05214636728571387,-0.2518236871818498,-0.22816135459976875,0.6587308872542063,-1.9151793881029988,-1.2569930100986144,-1.94101221659238,0,2,0,1,0
-0.2926482285471167,-0.40456533422554924,0.4589368242591345,-0.4153932787966628,-0.36087747432853484,-0.2496751185571744,-0.3284733338132307,-0.21113489750385056,0,1,1,0,0
0.09099169272278748,-0.014491412619436662,-0.3660553787767898,0.1886016180062646,-0.40907346516979337,0.9004111774758062,0.9190313841211052,1.1946380661104739,0,2,0,0,1
-1.9504078582670625,-2.1042525170152087,2.0173072237889933,-1.7474757177527933,-1.188036830086358,-0.9468322920632108,-1.2444398139246287,-0.6728741727518159,0,0,0,1,0
-0.21475996557589686,-0.22492059024976122,0.24522524286131447,-0.2675212643013046,0.8820409564753772,0.7722163778375465,1.0827889029087219,0.45363457164424525,0,1,0,1,0
0.3515030668583685,0.5052201360972917,-0.7261631858843319,0.48433957802535277,0.34868494424276497,-1.567661630427112,-1.0771265234929488,-0.8568751459529526,1,2,0,1,0
1.4518397791950146,1.4285684473397997,-1.5782018237937372,1.5314573286320146,-1.4310007757160037,0.27100046408767225,-0.07967075789123568,0.5402709932101378,1,3,1,0,0
-0.5079114077339272,-0.476367335965643,0.5704514211843548,-0.18096421980714744,-0.4186057742387748,0.27864569291606195,-0.09971006993621319,0.08797495006172026,0,0,0,1,0
-0.7928406758411372,-0.6548749774275789,0.8972798582600552,-0.74630426992425,1.4016665859026658,0.49475716213170273,0.4802843524492519,0.24627816181117124,0,0,1,0,0
-0.49169945849881347,-0.5291972402710278,0.4612689774266464,-0.39022731829255974,-0.16119917546854143,-1.0556136724175527,-0.907568536800277,-0.9108919773036885,0,0,0,0,1
0.8996085615153497,1.0920682702506561,-0.7872891112012601,0.9362112940590772,-0.6026635873895185,-1.6217500305360835,-1.8177483817127729,-1.352338872053956,1,3,0,0,1
0.32365896126173593,0.515253660371103,-0.3552359254158204,0.5841349240349397,0.501824692646152,0.7648485756179834,1.109413130738006,1.147817148590543,1,2,0,1,0
-0.5191917983939913,-0.5298850933252897,0.5333048385775557,-0.33661820910043844,-1.0251043102468114,-1.5992092455336884,-2.1323293644368846,-1.3794297925930628,0,0,0,1,0
0.5048094259784518,0.44454537157667556,-0.46824958066473255,0.1967715129413073,0.08622325376483672,-0.8064537557685987,-0.3308217507247228,-0.9243688417040443,1,3,0,1,0
0.09621147950239066,0.16275998078508555,0.08640251966104193,0.0643555213415269,0.5909809793538391,1.4635352072783145,1.4749448604692232,1.243322167964023,1,2,0,1,0
0.9518802032629529,0.9114458290302891,-1.1130460318544746,1.1027039794042868,1.233035031507494,0.18106595194033798,0.2501333940214132,0.3195109994527889,1,3,1,0,0
-0.6883418038064165,-0.7981280298234457,0.6059471585932213,-0.6743021401372381,0.6705868387368077,0.3898068459154197,0.3974944376985179,0.03113204917838698,0,0,1,0,0
-0.3207803175596094,-0.1947898401263112,0.19261272871239335,0.011492978975587613,-0.3966226718830907,0.6585009202008568,0.4182987579848453,0.9809923148096868,1,1,0,0,1
-0.38405073079094804,-0.26401322252939935,0.3252096473251518,-0.09441134360964397,0.9314044376234281,-0.0006433789231736072,0.9368306090520694,0.4439788508065741,1,1,0,1,0
-1.4359134342206592,-1.413261098336276,1.7570621441879088,-1.476896495314669,1.383789331826167,-0.01959997265869545,0.007661668203133636,0.21323108868512158,0,0,0,0,1
0.2916233647461713,0.16571966908920696,-0.18515632154496894,0.5995102440024465,-0.07325406018216261,-0.9434471378256535,-1.135605602441862,-0.5942645761940641,1,2,0,0,1
0.25719799895055495,0.13474985974996787,-0.49273593698126006,0.1656553046331497,-1.712590672152723,2.603648967138078,1.9569859317956266,2.7252315981096693,1,2,0,1,0
0.005924951898508002,0.015417208502828747,-0.12843697953744967,-0.5774379927530258,1.3232337170214705,-0.30442712776694975,0.07276274020298765,-0.3652463626961807,0,2,0,1,0
-0.2294031343207201,-0.27778547522711833,0.30857988366062805,-0.3290904905582016,-1.155105930618437,0.3502267713140311,0.19671473446193985,0.2555446173140752,0,1,0,1,0
-1.3886474517759795,-1.4147409655772016,1.2392015363470705,-1.503395221988825,-1.2906016496001254,0.4647370835486181,0.13659623279087546,0.3502225337475752,0,0,0,1,0
-0.41206733899120923,-0.3108474672616381,0.27481003417248534,-0.15167138551738682,-0.6624122216842456,-0.5566772097955711,-0.7898249246990896,-0.48394817630867604,0,1,0,0,1
-0.3355581093380757,-0.2629719900149079,0.6130080839422724,-0.34724820155332903,-0.4119540863217421,-0.44408899566645316,-0.44584420004842057,-0.5797583546206588,0,1,1,0,0
-0.7867377375624998,-0.6485593325849712,0.681321683738803,-0.430305546706582,1.0407824596467627,1.5648800802793619,1.7191179805175574,1.7615643623891961,0,0,1,0,0
-0.15743884217320034,-0.25414054673107794,0.3519235335476153,-0.1412485899245918,-0.38008742584180055,-0.7729357844978081,-0.8677293495822967,-0.4814065470903548,1,1,1,0,0
0.397585126355622,0.36082129295786636,-0.1563913586111052,0.169785897098384,-1.5590691678137214,0.43565168925557385,-0.004897204106294707,0.3408159662421664,1,2,0,0,1
1.852683770420447,1.9149673646756882,-2.0478544175268074,1.893042374192057,0.47472867283210296,0.9430830998720557,0.3605069114986842,0.7051046777428019,1,3,0,0,1
0.17229802015624782,0.21408258614194312,-0.35720392763618847,0.06680376496277178,0.5968636215950476,-0.2220370013221396,0.22076789022511176,-0.3201877608804362,0,2,0,0,1
0.2537570518687397,0.40089292240246477,-0.3171654777102788,0.44134526678543,1.0922014083672384,-0.09580617052740849,0.358977661363488,-0.20988846843440356,1,2,0,1,0
-0.07218313639760335,-0.03165424267767916,-0.1466250228576838,-0.18028128613735972,-0.3465475067938132,-0.0006433789231736072,1.2208741904985598,1.0616809963363314,0,1,0,0,1
-1.8828651337714684,-1.6923955234638712,1.9524737590836887,-1.6750658612357516,-1.430039089894079,-0.1414302560950379,-0.7452960704681395,-0.08969293452798174,0,0,1,0,0
-0.025125449491024413,0.026789165606258054,-0.017169964669724563,-0.022325819305309177,0.18757317689070682,-2.177624512888855,-1.7361233970188645,-1.844818756818258,0,1,0,1,0
0.06003629168042508,0.1624140848200431,0.009495460282208882,0.136858752507079,-1.3090577492661708,1.5813079348713612,0.5169130597844297,1.844767159362334,1,2,1,0,0
2.419213597611242,2.372525545169926,-2.199758788941915,2.731695685501883,-1.669033692683414,-1.021178496480486,-1.8629047760690902,-0.8888897765833261,1,3,1,0,0
-0.18794723534745394,-0.186390292478285,0.3555848173853273,-0.2528909585378884,0.9687567386504551,0.2289177025174161,0.3947982389356719,0.35613529668640237,0,1,1,0,0
0.2969514320799036,0.38318167988920215,-0.20741667250737267,0.009641295165490595,-0.33080573103195277,-1.3804804540656659,-1.4882338674917803,-0.6948251536238306,1,2,1,0,0
-0.03317380167136992,0.12350958497300776,-0.363168001391567,0.3261009264185826,0.09038608193798994,-0.5335100302122773,-0.16202567864881187,-0.3645131307306566,0,1,1,0,0
-1.1464547979585618,-1.0695024331643261,-0.00029329755336364113,-0.8693440146047345,0.5678644461197815,-0.4554221148188716,0.07351327549782978,-0.5522625046831808,0,0,1,0,0
1.122880758482836,1.1072455344211396,-0.8056743880504511,0.7255542789957222,-0.33905998219114336,0.1855607539584922,0.4297373190600051,0.15267542170542753,1,3,0,1,0
0.7391214015553638,0.8682810093215844,-1.3648352886630746,0.7360727897071534,-1.5510660756216013,-0.9179514572218268,-1.0749717558190213,-1.2756020427522867,1,3,1,0,0
0.7775070921706239,0.558074506507109,-0.6596391788961471,0.6476872704841549,-0.8527014194773423,2.0840444569563963,1.803979967827263,2.084487130349467,1,3,0,1,0
-0.8918940702342597,-1.0264181563308488,0.8804534616653223,-0.9207274104244224,-1.0550019033190652,0.028490575317600027,-0.6245696954345875,-0.11309156335937665,0,0,1,0,0
1.3781099789024747,1.4356249263672072,-1.5848972857398878,1.43983898100736,1.6574172139674639,0.9275354336263542,1.66395679967326,0.6461931398949196,1,3,1,0,0
-1.3753743920564325,-1.3668778000431248,1.5692280556196108,-1.360362410283996,0.8333942718726655,-0.006553991002261236,0.5663854114895159,-0.22363769188859842,0,0,1,0,0
0.5770566991858385,0.631835581042805,-0.248886891533518,0.45301800666017383,-0.16405552171137563,1.0495336248625808,0.4995431496475045,1.261329073356849,1,3,0,0,1
2.1514031518753693,2.144145674493049,-2.0504011577179777,1.6810091724226066,-1.5086824363813012,-2.202230404918175,-2.245682338235997,-2.1339123550177437,1,3,0,1,0
-0.9715626615948756,-0.9110843128231619,0.9194743657008961,-0.5073422101180057,-1.3268859738782,-0.737003777730579,-1.1744876014562502,-0.5077214197046244,0,0,0,1,0
-0.5550628241160268,-0.6322356361717668,-0.00029329755336364113,-0.8178779820662064,1.0876243746104994,-0.5449687279338987,0.32270760240457036,-0.4207812320474698,0,0,0,1,0
0.09873834492327559,0.15290096918270377,-0.07362465565382255,0.19155497108888825,1.5467630826013585,-0.5534600414465598,-0.35423691553590664,-0.4743776554589285,1,2,0,1,0
-0.49338671895713226,-0.39437916259906364,0.6798198654842712,-0.4216465587525729,-1.6195869559648215,0.5471760698806032,0.07158333673764557,0.414349371890411,1,0,1,0,0
-1.5214721961088302,-1.3943700877929839,1.4798573799159054,-1.2160919180388514,1.425346451357275,0.6190643494597645,0.9850783888096677,0.6981305602193737,0,0,1,0,0
0.06821705422444485,0.26340287965812087,-0.00029329755336364113,0.2901047454228205,-0.4099451333897794,-0.0006433789231736072,-0.19744192588650933,-0.17972795284567608,0,2,1,0,0
-1.0420209037288244,-1.0130302421123443,1.6342528264751197,-0.9797570468567783,-0.9881781231063631,-0.049004351730927986,0.2879251140494109,-0.01201334451175904,0,0,1,0,0
0.4658581559659496,0.4889239254581346,-0.2619127042466227,-0.0212581115512376,-1.3740579779550108,2.5644502139006278,2.386583434777674,2.6731260371980223,1,2,1,0,0
-0.9017477635314936,-1.046065726635027,-0.00029329755336364113,-1.205582631432676,0.9450825894036269,0.34345323835939695,0.09710576525287232,0.6417613313767491,0,0,0,0,1
1.5225660135904115,1.4608405700175002,-1.8557927538758088,1.6114587531424183,-0.1039204773946839,-2.3329733004044995,-1.9772102917883372,-2.3001601919431884,1,3,1,0,0
-0.7680607869868384,-0.7833443481313233,0.6433025157737189,-0.6519851051256409,1.1552543552263834,0.811097139971729,1.0279448781071832,0.8478408033536372,0,0,0,1,0
-0.31528185119498514,-0.21186144072426902,0.3366086142952701,-0.3938645128987871,-0.9447944938696942,0.5899889973720391,0.5005488685968643,0.692649824684342,1,1,0,1,0
0.7995821969240058,0.73432468944841,-1.022447939156699,0.4306707111800818,0.6223129640369197,1.219659354863663,1.3113445542341533,1.1978946985462393,1,3,0,0,1
-1.2075067043448522,-1.123647335500319,1.5580265273033704,-1.0957045341003666,-1.3190188181823186,0.6308554602445542,-0.02680129464426164,0.7751119765286267,0,0,0,0,1
0.2242154914940161,0.2218048618055505,0.052475120310412446,-0.3418013180044518,-1.4172932846179362,-0.9469455603438155,-1.5240832137594513,-0.7020994371240795,1,2,1,0,0
1.2842032523084974,1.2584487407949418,-1.4250177384815155,1.0390615981376938,-1.2660968027594268,0.936943266914936,0.3759360802831847,1.326588744489939,1,3,1,0,0
-1.577255519858142,-1.5446608858522266,1.9738937600654056,-1.1979175037538121,1.0737747592592963,0.10697773270945472,0.34710768381709467,0.6265273832915357,0,0,0,0,1
0.1821706282689344,0.14198750752170108,-0.18908944697841162,0.42844403802254116,0.5428222718611928,1.100858088411122,1.1785403490749409,0.9874497615427911,0,2,1,0,0
0.25604690880210823,0.21173375115598103,0.2571196484905968,0.31113500444536657,-1.153298118469255,1.6275095032339801,0.9750994738874172,1.9306726853314307,0,2,1,0,0
0.7684660044620979,0.5966367135358506,-0.7599832373498974,0.6611812626383148,-0.39536730658227076,-0.12517813420025425,0.2559520706714169,-0.013894677733166019,1,3,0,0,1
-1.2134820736854386,-1.2315114780341165,1.3580486544695909,-1.6093381940575453,0.9171533736364553,0.9220301157727823,1.2160924572965122,0.8165970233776176,0,0,0,1,0
-1.2954647010654972,-1.3356584797149056,1.607824690914746,-1.477289517196209,-0.7386325560981193,1.0877259520010663,1.0114492748983932,1.165131685085773,0,0,1,0,0
0.5133253290954216,0.45901901910683934,-0.2705182022886993,0.40576226402827137,1.4629872647585933,0.16937369289416226,0.5028753212819097,0.09695834064874807,1,3,1,0,0
0.29247199301228977,0.3305068076613985,-0.19850100397525663,0.19427823450791878,1.4399144800395978,2.0580712187332733,1.9290388023125329,1.9153594107506307,0,2,0,1,0
0.24682825177614942,0.30872631385093374,-0.2828999658688829,0.24459801889037383,0.18701392280928314,1.100206294974353,1.2754476454142556,0.7575077804456272,1,2,1,0,0
0.3410332390473453,0.3607587895243207,-0.24758468112695048,0.618889442239821,0.46091666809940884,-0.6117188678558781,-0.7049279786800794,-0.5585415803638413,1,2,0,0,1
-0.6667152625649663,-0.5665945133967767,0.5175052863969898,-0.668804511364316,0.5345041171710112,0.27573530726952905,-0.18250854321602147,0.483643168625772,0,0,1,0,0
0.22892180852150323,0.2828170963700779,-0.20553271359236716,0.22048689970578797,-0.832871266892843,0.9056259462293321,0.7369076775307333,1.0222554682422327,0,2,1,0,0
0.28863115756242136,0.257203726386909,-0.5205669508088527,0.4059218285679505,-0.46274306891634065,2.0181832481294584,1.4583067442570246,1.9779699675048537,1,2,1,0,0
-0.7004157877940193,-0.742425814426458,0.35791620866415746,-1.0162153057049308,-1.2572941239439144,0.654429127886329,0.14529031669076828,1.036762519354474,0,0,0,1,0
1.832644715193675,1.8515002699858614,-1.8695746361407957,1.6928171493768265,1.4754837431870236,0.3065751559179825,0.8625751901079057,0.8082902990024845,1,3,1,0,0
0.4660942593336712,0.5184247846341098,-0.22520343794228267,0.37876067363084237,0.7791633519624083,1.3293168428607647,1.1304038886222647,1.3649536257032937,1,2,1,0,0
-1.168667534702907,-1.026328521421775,1.3824732355588318,-1.012179856713558,-1.5676073426198827,-0.22761245441496675,-1.0816451585213855,0.17520662164217618,0,0,1,0,0
0.6454818434490495,0.7570205545583605,-0.6795415603419117,0.6942604382602632,0.17484393021601413,-1.0364055361079614,-0.5394810315314291,-0.8907368278604492,1,3,0,0,1
-0.9559972197417638,-1.0041828433523903,1.3297659851588275,-1.062087815227825,-0.5398067863491266,0.7414457874945555,0.49439448347603926,0.7125581791576672,0,0,0,1,0
0.7736317544231821,0.7582045113960735,-0.908905500266781,0.6329551023026262,1.0958972413489987,-0.39420836051847136,0.2930565180772733,-0.13781477615223703,1,3,0,1,0
